custom_id,hit_id,row_id,source,Title,hit_text,context_idx,count_hits,count_unique_entities,context_window
media-frame-440a39e0323078c8,440a39e0323078c8,2281,Nius,Warum Trump bei seinem Gipfeltreffen mit Putin in Alaska den rechten Weg eingeschlagen hat,Mainstreammedien,1,1,1,"In solchen Situationen tun Verhandlungen besonders weh, weil bereits so viel verloren wurde und jetzt nach und nach klar wird, dass für den Unterlegenen Leben, Hab und Gut verloren sind und ein schmählicher Friede droht, bei dem auch noch Gebiete aufzugeben sind. Solche Verhandlungen führt nur der potentielle Sieger gerne, aber sie müssen geführt werden – allein deshalb, um das Sterben und die Zerstörung zu beenden. ## Utopische Vorstellungen in Europa Weil dies doch so klar und eigentlich unbestreitbar ist, erstaunt es, mit welcher Sturheit die Regierungschefs vieler europäischer Staaten (und die Journalisten der Mainstreammedien mit dazu) von vornherein Friedensverhandlungen zwischen Russland und der Ukraine entweder gleich ganz verdammen oder mit solch hohen Hürden versehen, dass diese dann garantiert nicht stattfinden. Alle diese Politiker und Medienschaffenden, die doch ihr ganzes Leben lang von Humanität, Frieden, Freiheit und Demokratie säuseln, wollen nun in der Ukraine eine Fortsetzung der Kämpfe bis zum bitteren Ende."
media-frame-6b035203f6f6ccc7,6b035203f6f6ccc7,2281,Nius,Warum Trump bei seinem Gipfeltreffen mit Putin in Alaska den rechten Weg eingeschlagen hat,ARD | ZDF,2,2,2,"Reißt jedoch die Front in der Ukraine auf weiter Linie plötzlich auf (wie es im November 1918 von Ostende bis Belfort geschah), dann wird die darauf folgende Niederlage zu einer vollständigen Kapitulation führen, welche Putin dazu verleiten könnte, die ganze Ukraine zu annektieren bzw. in ein russisches Protektorat zu verwandeln. Ich kann mir nicht vorstellen, dass irgendein NATO-Regierungschef oder einer der vielen Ohrensesselstrategen bei ARD und ZDF das wirklich will. Wenn dies aber niemand will, dann muss frühzeitig etwas dagegen getan werden."
media-frame-6cefa91d916dba9e,6cefa91d916dba9e,2282,Nius,Die Restle-Rampe über „AfD und radikale Christen“: Wie ein „Monitor“-Beitrag den Journalismus blamiert,ARD,1,1,1,"Die Restle-Rampe über „AfD und radikale Christen“: Wie ein „Monitor“-Beitrag den Journalismus blamiert. # Die Restle-Rampe über „AfD und radikale Christen“: Wie ein „Monitor“-Beitrag den Journalismus blamiert Ein Beitrag des ARD-Polit-Magazins „Monitor“ über die AfD und „radikale Christen“ kommt wie eine Parodie auf den investigativen Journalismus daher. Aufgedeckt wird nichts, nur geraunt."
media-frame-7bf9659ae1f3e86b,7bf9659ae1f3e86b,2282,Nius,Die Restle-Rampe über „AfD und radikale Christen“: Wie ein „Monitor“-Beitrag den Journalismus blamiert,WDR | Tagesschau,2,2,2,"NIUS hat den Beitrag gesehen, damit Sie es nicht tun müssen. Während Gotteskrieger in Syrien Minderheiten abschlachten, im Gazastreifen Geiseln ihr eigenes Grab schaufeln lassen und in Deutschland Menschen abstechen, verbindet man beim WDR den Begriff eher im Zusammenhang mit radikalen Christen. So hieß der „Monitor“-Beitrag zunächst „Gotteskrieger: AfD und radikale Christen“, jetzt läuft er unter dem Titel „Der Fall Brosius-Gersdorf: Sieg der Glaubenskrieger?“ Fromme Christen sind den Glaubensjournalisten im Ersten schon immer ein Dorn im Auge, zuletzt gab es Ärger um einen Beitrag der „Tagesschau“ über evangelikale Missionsarbeit im Profifußball. Sportler liefern ein religiöses Bekenntnis, ohne den ISIS-Finger zu zeigen?"
media-frame-0932299103eaa592,0932299103eaa592,2282,Nius,Die Restle-Rampe über „AfD und radikale Christen“: Wie ein „Monitor“-Beitrag den Journalismus blamiert,Correctiv,3,1,1,"Man ist gespannt, wie das linke Krawallmedium „Monitor“ das belegen will, immerhin ist der Beitrag in der ungekürzten Fassung 16 Minuten und 54 Sekunden lang. In der Machart orientiert er sich an der desaströs gescheiterten Correctiv-Geschichte vom „Geheimplan gegen Deutschland“. Dumpfe Hintergrundmusik, Leute in Zeitlupe, eingeblendete Dokumente, in denen etwas angemarkert wird."
media-frame-254e71b707fb96a0,254e71b707fb96a0,2282,Nius,Die Restle-Rampe über „AfD und radikale Christen“: Wie ein „Monitor“-Beitrag den Journalismus blamiert,WDR | Correctiv,4,2,2,"Das waren mal selbstverständliche Positionen innerhalb der Unionsparteien, heute ist ein erheblicher Teil des christlich-konservativen Milieus politisch heimatlos – oder fühlt sich eher von der AfD vertreten. Für den WDR offenbar eine unheilvolle Entwicklung, daher versucht man verzweifelt, ein Bedrohungs-Szenario zu konstruieren, das allerdings nicht mit Inhalt gefüllt werden kann. ## Kampf gegen alles Liberale, Woke? Dürfen die das? Die Correctiv-Komplizen nachäffend, die ihr Märchen von der Wannseekonferenz 2.0 wie ein Theaterstück mit Akten und Szenen strukturierten, ist der Beitrag in vier „Kapitel“ gegliedert. Das erste heißt „Das Feindbild“."
media-frame-36f58b16edddf677,36f58b16edddf677,2282,Nius,Die Restle-Rampe über „AfD und radikale Christen“: Wie ein „Monitor“-Beitrag den Journalismus blamiert,ÖRR,5,1,1,"Jedoch: „Trump nimmt am Marsch für das Leben teil, Hand in Hand mit christlichen Fundamentalisten.“ Die hätten gefeiert, als 2022 der Oberste Gerichtshof „das bundesweite Recht auf Abtreibung gekippt“ habe, wobei die Genossen von „Monitor“ kein Wort darüber verlieren, dass die Regulierung und das Verbot von Abtreibungen damit nur den einzelnen Bundesstaaten überlassen wurde. Abtreibungsgegner in den USA – das ultimative Feindbild des ÖRR-Rotfunks. Der amerikanische Autor Jonathan Rauch darf noch sagen: „Die meisten dieser Menschen sind nicht rechtsextrem."
media-frame-de39967c205ea259,de39967c205ea259,2282,Nius,Die Restle-Rampe über „AfD und radikale Christen“: Wie ein „Monitor“-Beitrag den Journalismus blamiert,Politico,6,1,1,"Jetzt kommt mal in die Hufe, Staatsfunker! „Hier erkennt man die erste Seite der geheimen (!) Präsentation, später wird sie dem Medium Politico zugespielt. Die AfD will demnach neue Potenziale erschließen und das Akzeptanzumfeld vergrößern.“ Typische Bullshit-Phrasen, die man aus jeder Präsentation kennt."
media-frame-40528ea15eeb7eee,40528ea15eeb7eee,2284,Nius,"Zwischen Drag-Queens, Hundemasken und Linksextremisten: Der große NIUS-CSD-Report 2025",Tagesschau,1,1,1,"Perücken und Antifa-Fahnen gab es auch auf dem CSD in Bad Freienwalde. ## Regenbogenfahnen mit Hammer und Sichel Der Grund hierfür scheint klar: Die extreme Linke möchte sich durch die suggerierte Nähe zur Schwulen- und Lesbenbewegung einen liberalen Anstrich verpassen. Derweil tritt in „diesen Zeiten“ (Kai Wegner), in denen „CSDs immer mehr unter Druck geraten“ (Tagesschau), zusehends der autoritäre Charakter dieser Bemühungen zutage. Beim CSD in Bautzen forderten Teilnehmer beispielsweise „Free Maja“."
media-frame-a1d1b26aff179760,a1d1b26aff179760,2284,Nius,"Zwischen Drag-Queens, Hundemasken und Linksextremisten: Der große NIUS-CSD-Report 2025",Tagesschau,2,1,1,"Nur in Bikini und Lederstiefeln führte die Person sexuell explizite Tanzeinlagen vor – mit in der ersten Reihe: ein Kind. Auf dem Berliner CSD laufen Teilnehmer – trotz der Anwesenheit von Kindern – gänzlich nackt mit. ## Linksextremisten mit Nähe zu Islamisten als „Schutz“ In „diesen Zeiten“ (Wegner), in denen CSDs und damit die Ausstellung dieser Rituale „immer mehr unter Druck geraten“ (Tagesschau), formen sich allerorts linksextreme Bündnisse, um die CSDs „zu verteidigen“. Ein solches Bündnis ist „CSD verteidigen“."
media-frame-59fa1bbcd8daea48,59fa1bbcd8daea48,2294,Nius,Finanzminister Klingbeil schließt Steuererhöhungen nicht aus,ZDF,1,1,1,"Zum Beseitigen der Milliardenlücken in den kommenden Haushalten schließt Bundesfinanzminister Lars Klingbeil höhere Steuern für Spitzenverdiener und Vermögende nicht aus – auch wenn der Koalitionspartner das strikt ablehnt. „Da wird keine Option vom Tisch genommen“, sagte der SPD-Vorsitzende im ZDF Berlin direkt Sommerinterview. Gerade Menschen mit hohen Einkommen und hohen Vermögen müssten sich fragen: „Welchen Teil tragen wir dazu bei, dass dieses Land gerechter wird?“ Nötig sei ein Gesamtpaket, um eine Lücke von 30 Milliarden Euro im Haushalt 2027 zu füllen – insgesamt fehlen dem Minister 172 Milliarden Euro."
media-frame-d307dfdc3a53741c,d307dfdc3a53741c,2294,Nius,Finanzminister Klingbeil schließt Steuererhöhungen nicht aus,Bild,2,1,1,"Wo können wir diese sozialen Sicherungssysteme reformieren? Wo kann in den Ministerien eingespart werden?“ Der Bundeskanzler kommentierte den SPD-Vorstoß bisher nicht ## „Steuererhöhungen ist jedenfalls ein Spiel mit dem Feuer“ Die Bild-Zeitung kommentierte den Vorstoß von Klingbeil: „Die Aussage des Vizekanzlers über mögliche Steuererhöhungen ist jedenfalls ein Spiel mit dem Feuer.“ Klingbeils Aussagen würden die Zweifel an der Verlässlichkeit der Regierung. „Allein das ist Gift in diesen Zeiten.“ Katrin Ebner-Steiner, Fraktionschefin der AfD im bayerichen Landtag kommentiert die Klingbeil-Pläne auf X: „Was der Kanzler vor der Wahl ausdrücklich ausschloss, wird nun vorbereitet: Steuererhöhungen, um eine Haushaltslücke von 30 Milliarden im Jahr 2027 zu schließen."
media-frame-f8e0dc3c493bec04,f8e0dc3c493bec04,2299,Nius,Wie die SPD die AfD verbieten will: Zwei von drei Hürden sind praktisch schon überwunden,Berliner Zeitung,1,1,1,"Denn die SPD hat anderes vor, wie sie erst auf dem letzten Parteitag mit überwältigender Mehrheit beschloss: Wenn immer mehr Bürger die AfD wählen, weil sie die Probleme wenigstens zur Kenntnis nimmt und anspricht, dann muss man halt dafür sorgen, dass sie verboten wird. ## Der gute Zweck heiligt die Mittel Die erste Hürde, die Einstufung der AfD als „gesichert rechtsextrem“, hat man unter Innenministerin Nancy Faeser (SPD) schon (fast) genommen, wobei besonders pikant ist, dass die öffentliche Bekanntmachung dieser Einstufung durch den Verfassungsschutz kurz vor dem Regierungswechsel auf Druck des Innenministeriums erfolgte. Das verstärkt den Eindruck, dass der Verfassungsschutz weisungsgebunden und keineswegs unabhängig agiert, wie auch der ehemalige Präsident des Bundesamtes Hans-Georg Maaßen in der Berliner Zeitung bestätigt: „Es wurde politisch entschieden, dass wir die AfD prüfen.“ In einem anderen Interview wirft er Faeser sogar vor, sie habe den Inlandsnachrichtendienst in ein „politisches Instrument“ verwandelt, das im sogenannten „Kampf gegen Rechts“ gezielt gegen die AfD eingesetzt werde. Hans-Georg Maaßen, ehemaliger Verfassungsschutzpräsident: „Es wurde politisch entschieden, dass wir die AfD prüfen.“ Die zweite Hürde wäre die Zustimmung einer Mehrheit im Bundestag für das Stellen eines Verbotsantrags beim Bundesverfassungsgericht."
media-frame-80fec13d928024c5,80fec13d928024c5,2299,Nius,Wie die SPD die AfD verbieten will: Zwei von drei Hürden sind praktisch schon überwunden,ZDF,2,1,1,"Assistenz leisteten wie immer willfährige Medien, denn vor allem der öffentlich-rechtliche Rundfunk ist fest in linksgrüner Hand. Dabei griff man sogar zu Falschbehauptungen über Kritiker der Kandidatin wie das ZDF, das erst kürzlich diesbezüglich eine Unterlassungserklärung abgeben musste. Auch wenn Frau Brosius-Gersdorf inzwischen die Reißleine gezogen und ihren Rückzug bekannt gegeben hat, sollte sich niemand Illusionen machen, denn es besteht keinerlei Zweifel, dass jeder Ersatzkandidat der SPD die gleiche Haltung gegenüber einem AfD-Verbot einnehmen wird wie Frau Brosius-Gersdorf."
media-frame-4388107ef210d324,4388107ef210d324,2304,Nius,Baubeginn „voraussichtlich“ 2028: Neubau der Dresdener Carolabrücke soll bis 2031 stehen,Tagesschau,1,1,1,"Schon im Vorfeld der Arbeiten war im Stadtrat immer wieder von Ermüdungserscheinungen am Bauwerk aus den 1970er Jahren die Rede. Holger Kalbe, Abteilungsleiter vom Straßen- und Tiefbauamt Dresden sagte damals zur Tagesschau: „Dass der Zustand im Brückenzug C so schlimm ist, dass es zum Einbruch gekommen ist, war nicht vorhersehbar. Man steckt in so einem Bauwerk halt nicht drin“."
media-frame-4e48cdbbed11f401,4e48cdbbed11f401,2306,Nius,Klimaanlagen-Boom in Deutschland – die Grünen wehren sich,Handelsblatt,1,1,1,"Ein Begriff fehlt wie immer bei den Grünen – Klimaanlage. ## 90 Prozent mehr Klimaanlagen in Deutschland Trotzdem gewinnt dieses bedeutende Instrument gegen die Hitze auch bei uns immer mehr an Bedeutung. Unternehmen in Deutschland stellen sich auf einen Klimaanlagen-Boom ein, berichtet das Handelsblatt. Die Hersteller verbuchen eine deutlich gestiegene Nachfrage."
media-frame-957d5c7d51fc51c5,957d5c7d51fc51c5,2315,Nius,Union lehnt Klingbeils Vorstoß zu Steuererhöhungen für Spitzenverdiener ab,Rheinische Post,1,1,1,"Union lehnt Klingbeils Vorstoß zu Steuererhöhungen für Spitzenverdiener ab. # Union lehnt Klingbeils Vorstoß zu Steuererhöhungen für Spitzenverdiener ab Mehrere Unionspolitiker haben einen Vorstoß von Finanzminister Lars Klingbeil (SPD) zu möglichen Steuererhöhungen für Spitzenverdiener und Vermögende zurückgewiesen. Der Koalitionsvertrag sehe keine Steuererhöhungen vor, sondern richtigerweise das Ziel von Steuersenkungen, sagte Kanzleramtsminister Thorsten Frei (CDU) der Rheinischen Post. Wie in der Vergangenheit werde die Koalition wesentliche Entscheidungen gemeinsam treffen."
media-frame-5a67281dc3079981,5a67281dc3079981,2315,Nius,Union lehnt Klingbeils Vorstoß zu Steuererhöhungen für Spitzenverdiener ab,ZDF,2,1,1,"Im OECD-Vergleich haben wir die zweithöchsten Steuer- und Sozialabgaben“, sagte er. Angesichts dieser Umstände sei die Debatte fehl am Platz. ## Klingbeil: Auch Söder hat zum Haushaltsloch beigetragen Klingbeil hatte im ZDF Berlin direkt Sommerinterview deutlich gemacht, dass er zum Beseitigen der Milliardenlücken in den kommenden Haushalten höhere Steuern für Spitzenverdiener und Vermögende ins Auge fasst. „Da wird keine Option vom Tisch genommen“, sagte der SPD-Vorsitzende am Sonntag."
media-frame-91743898585fb8f5,91743898585fb8f5,2316,Nius,Investieren auf Pump: Klingbeils gefährliches Spiel mit immer neuen Schulden,ZDF,1,1,1,"„Als Fraktion gehen wir derzeit jeden Etat durch und prüfen, wo noch gespart werden kann. Das ist jetzt nicht die Zeit, um über Steuererhöhungen auch nur nachzudenken“, so Unionsfraktion-Chef Jens Spahn. ## Klingbeils Zauberlösung für alles: Steuererhöhung Im Sommerinterview des ZDF gab Klingbeil bekannt, er schließe Steuererhöhungen wegen größerer Lücken im deutschen Haushalt nicht aus. „Da nehme ich keine Option vom Tisch“, so Klingbeil."
media-frame-93b89e88469a395d,93b89e88469a395d,2317,Nius,"Schweigen, Verschleppen, Verwirren: Wie die Bundesregierung Transparenz zu NGO-Finanzierungen vor Gericht systematisch blockiert",ZDF | Süddeutsche Zeitung | taz | Deutschlandfunk,1,4,4,"Das Europäische Parlament hat eine eigene Arbeitsgruppe zur Kontrolle der Mittelvergabe eingerichtet. Auch in Deutschland berichten große Medien wie ZDF, Welt, Süddeutsche Zeitung, taz und Deutschlandfunk regelmäßig über den Vorgang. Das öffentliche Interesse ist nicht gesunken – es ist gestiegen."
media-frame-01002899f7ef3a99,01002899f7ef3a99,2317,Nius,"Schweigen, Verschleppen, Verwirren: Wie die Bundesregierung Transparenz zu NGO-Finanzierungen vor Gericht systematisch blockiert",BR,2,1,1,"In den Kölner Verfahren steht die Erwiderung der jeweiligen Gegenseite noch aus, betroffen sind die Verfahren gegen: Vor dem VG Berlin sind anhängig die Verfahren gegen folgende Ministerien und den Beauftragten der Bundesregierung für Migration, Flüchtlinge und Integration: Das Bundesinnenministerium hat um Fristverlängerung gebeten (bis 14.08.2025), die Stellungnahme ging hier am 18.08.2025 gegen Mittag ein. In den anderen Berliner Verfahren werden die Ministerien und der Beauftragte der BR für Migration und Flüchtlinge von derselben Kanzlei (Redeker) vertreten, die Stellungnahme datiert vom 01.08.2025, FA für unsere Erwiderung ist der 19.08.2025. Die Erwiderung erfolgte am 18.08.2025."
media-frame-58fcc8adbbeae3fd,58fcc8adbbeae3fd,2327,Nius,Laura Dahlmeiers Kette berührt die Instagram-Welt,Stern,1,1,1,"In ihrem Instagram-Post zeigt die Schmuckdesignerin Susi Dahlmeier eine selbstgefertigte Kette, die sie „Brücke ins Paradies“ nennt. Der Anhänger vereint filigrane Bergsilhouetten, eine zarte Brücke mit einem kleinen Herz, das zu einem funkelnden Stern führt – und ein eingraviertes „L“, vermutlich für Laura. Ein bewegender Ausdruck von Mutterliebe und Erinnerung – das findet auch das Netz und zeigt sich tief berührt."
media-frame-2ebf9fde165127d2,2ebf9fde165127d2,2335,Nius,Hamas stimmt Waffenstillstands-Vorschlag zu: Stoppt Israel für die Geisel-Rettung den Krieg in Gaza?,ZDF,1,1,1,"Da eine Befreiung, wie in einigen wenigen Fällen geschehen, unrealistisch erscheint, weil die Terroristen angekündigt haben, die Geiseln zu ermorden, sobald sich israelische Soldaten nähern, besteht ihre einzige Chance, nach Hause zu kommen darin, dass Netanjahu – zumindest vorerst – das Ziel aufgibt, die Hamas vollständig zu zerschlagen und als Gefahr für den jüdischen Staat dauerhaft auszuschalten. Lesen Sie dazu auch: Was das ZDF verschweigt: Es ist die Hamas, die in Gaza „Hunger als Waffe“ einsetzt Warum wir uns auf die Freilassung der Geiseln freuen sollten und nicht über eine „Waffenruhe“ in Gaza"
media-frame-7e1c0dec4b9eb5cc,7e1c0dec4b9eb5cc,2344,Nius,"„Es gibt endlich auf die Fresse, das geschieht euch recht“: Diese „non-binäre“ Blauhaarige sitzt bald für die Linke im Bundestag",WDR,1,1,1,"Immerhin hat sie sich im Wahlkampf selbstironisch mit „Schon wieder diese blauhaarige Feministin“ vorgestellt. In der WDR-Doku „Links, Rechts, Ratlos – GenZerrissen“ tauchte sie als eine von drei jungen, politisch engagierten Personen auf und erklärte dort: „Grundsätzlich treibt mich an, dass ich die Welt gerne ein bisschen besser hinterlassen würde, als ich sie betreten habe.“ Gefragt, ob sie für Israel sei oder für Palästina, wollte sie, im Gegensatz zu ihren entschieden israelfeindlichen Genossen, keine Partei ergreifen. Eine Linke mit Faible für Verbrenner. ## „Ich bin Wissenschaftlerin auch irgendwie“ In der Doku wurde sie auch gefragt, ob sie glaube, dass Jugendliche in politischen Fragen gespalten seien."
media-frame-5f6c9e71c890a6a5,5f6c9e71c890a6a5,2345,Nius,Satirepartei stellt unwissende Rentner in NRW als Kandidaten auf – Frist zum Rückzug abgelaufen,WDR,1,1,1,"Ein entsprechendes Dokument dafür sollen alle Bewerber angeblich unterschrieben haben. ## Rentner: „Wir haben überhaupt keinen Computer“ Das Ehepaar Carola und Klaus-Dieter Klein (69, 71) zeigten sich von ihrer Kandidatur für den Rat überrascht. Dem WDR sagten sie, dass sie politisch gar nicht aktiv seien. Die offiziellen Wahllisten sind auf der Homepage der Stadt einsehbar."
media-frame-5b75c851fb089955,5b75c851fb089955,2346,Nius,"Boris Palmer: Die Energiewende schadet mehr, als sie nützt",Handelsblatt,1,1,1,"Ein Vergleich mit anderen Ländern zeigt, dass die deutsche Energiewende nicht die kostengünstigste Form des Klimaschutzes ist.“ Eon-Chef Leonhard Birnbaum ## Wann sollten wir Subventionen geben? Ähnlich kritisch äußert sich auch Eon-Chef Leonhard Birnbaum im Handelsblatt zum Thema Subventionen. Mit Blick auf Solaranlagen auf privaten Hausdächern sagte er: „Wann, wenn nicht jetzt, sollten wir aufhören, Subventionen zu geben?“ Über das Verbrenner-Aus schreibt Boris Palmer: „Das sogenannte Verbrennerverbot ist keine kluge Regulierung."
media-frame-1087fd2cea5cb426,1087fd2cea5cb426,2347,Nius,Klingbeil drängt Minister-Kollegen: „Sparen ohne Denkverbote“,ZDF,1,1,1,"Zum Beseitigen der Milliardenlücken in den kommenden Haushalten schloss Klingbeil höhere Steuern für Spitzenverdiener und Vermögende nicht aus – auch wenn der Koalitionspartner das strikt ablehnt. „Da wird keine Option vom Tisch genommen“, sagte der SPD-Vorsitzende im ZDF-Sommerinterview. Gerade Menschen mit hohen Einkommen und hohen Vermögen müssten sich fragen: „Welchen Teil tragen wir dazu bei, dass dieses Land gerechter wird?“ Lesen Sie auch: Finanzminister Klingbeil schließt Steuererhöhungen nicht aus"
media-frame-def03764e9072158,def03764e9072158,2349,Nius,„Tausende ins Ausland verschifft“? Die große Sklaven-Lüge der Deutschen Welle,ZDF,1,1,1,"Der reichweitenstarke Auslandssender, der nach eigenen Angaben pro Woche weltweit 337 Millionen Zuschauer erreicht, hat sich diese Falschbehauptung in Sachen deutsche Sklaverei also einfach aus den Fingern gesogen! ## Fake History ohne Entschuldigung Es mag ehrenhaft sein, auch die dunklen Kapitel der eigenen Geschichte zu beleuchten – doch muss man wirklich noch koloniale Gewalt dazu erfinden, die es gar nicht gab? Wir kennen das bereits vom ZDF, das Ende 2023 einräumen musste, dass es einen deutschen Giftgas-Einsatz im heutigen Namibia erfunden hatte (NIUS berichtete exklusiv). Dass die Falschbehauptung einer – in diesem Fall frei erfundenen – Sklavenverschiffung ausgerechnet von der Deutschen Welle kommt, verwundert besonders, da es doch laut dem früheren Kulturstaatsminister Bernd Neumann eigentlich deren Aufgabe ist, im Ausland ein positives Deutschlandbild zu vermitteln."
media-frame-63c744a87723a8f3,63c744a87723a8f3,2349,Nius,„Tausende ins Ausland verschifft“? Die große Sklaven-Lüge der Deutschen Welle,ZDF,2,1,1,"Simon Akstinats X-Kanal, der über Fake-History aufklärt, findet sich hier: www.x.com/GanzeGeschichte. Lesen Sie auch: Giftgas-Lüge beim ZDF aufgeflogen: „MrWissen2go“ mit irrer Geschichts-Fälschung"
media-frame-b60d22fd4a72227e,b60d22fd4a72227e,2358,Nius,SPD kündigt neuen Kandidaten für Bundesverfassungsgericht an,RTL,1,1,1,"SPD kündigt neuen Kandidaten für Bundesverfassungsgericht an. # SPD kündigt neuen Kandidaten für Bundesverfassungsgericht an Nach dem Scheitern der Wahl von Verfassungsrichtern im Bundestag hat die SPD eine neue Personalie in Aussicht gestellt. Fraktionschef Matthias Miersch erklärte im RTL/n-tv „Frühstart“: „Wir haben einen Namen – und den werde ich jetzt aber garantiert nicht nennen.“ Der Vorschlag solle zunächst mit der Union sowie mit Grünen und Linken abgestimmt werden, da für die Wahl für Karlsruhe eine Zweidrittelmehrheit notwendig ist. Miersch rechnet damit, dass die Richterinnen und Richter im September gewählt werden können."
media-frame-4e19159dff95c1f8,4e19159dff95c1f8,2361,Nius,Sächsische Posse wird zur Lachnummer: Wer hat bloß den falschen Zebrastreifen gemalt?,Berliner Zeitung,1,1,1,"Es ist einfach nur ein Zebrastreifen – aber aus Sicht der Behörden leider ein falscher! Auf der viel befahrenen Glacisstraße in der Dresdener Neustadt haben Unbekannte vor kurzem einen Zebrastreifen aufgepinselt, um Kindern einen sicheren Zugang zu einer Musikschule zu ermöglichen, wie die Berliner Zeitung berichtet. Die Stadt Dresden sieht dies allerdings als nicht hinnehmbaren Zustand an."
media-frame-b39d3e779bf97dbc,b39d3e779bf97dbc,2366,Nius,"Richterwahl, Bürgergeld, Sozialreform: Der Kanzler hat noch fünf Tage, um sich neu zu erfinden",Politico,1,1,1,"„Wir erleben auch bei Friedrich Merz Leadership. Außerhalb von Deutschlands“, sagt Steffen Kampeter, Hauptgeschäftsführer des Bundesverbands der Deutschen Arbeitgeberverbände (BDA) und langjähriger CDU-Abgeordneter, in seiner typisch trockenen Härte im Gespräch mit Politico. „Diese Form von Leadership brauchen wir jetzt auch in der Innenpolitik – gern über den Koalitionsvertrag hinaus.“ Fakt ist: Die respektable Statur in der Außenpolitik mag Merz’ Ego schmeicheln, ihm und seiner Partei bringt es in den Umfragen nichts."
media-frame-401c7a7ff4235cbd,401c7a7ff4235cbd,2366,Nius,"Richterwahl, Bürgergeld, Sozialreform: Der Kanzler hat noch fünf Tage, um sich neu zu erfinden",Spiegel,2,1,1,"Für Merz als Bundeskanzler bedeutet das, über das Koalitionsende hinaus zu denken und die politische Realität mit der AfD anzuerkennen. Die Gefahren für die Demokratie werden „nicht allein durch die AfD verursacht“, sagt der renommierte Historiker Götz Aly im Spiegel-Gespräch über sein neues Buch „Wie konnte das geschehen“. Die Stimmung im Land sei nicht gut, die Menschen benutzten Wahlen, um „denen da oben“ Denkzettel zu verpassen."
media-frame-b99f94c73dcd4bf2,b99f94c73dcd4bf2,2369,Nius,Ein Neonazi mit Schnurrbart und Nagellack nutzt das Selbstbestimmungsgesetz: Wie Sven Liebich die Trans-Ideologie demaskiert,taz | MDR,1,3,2,"Ja, wo denn sonst? „Missbräuchliche Geschlechtsänderung - Reine Provokation“ hatte die linksintensive taz im Januar 2025 noch gerufen und ihren Lesern und sicher auch den non-binären Leser*innen versichert: „In den Frauenknast kommt Liebich deshalb nicht unbedingt.“ Heute erweist sich der Strohhalm, an den sich die Taz damals klammerte, wenig überraschend als falsch. „Wird das neue Recht auf Selbstbestimmung zweckentfremdet?“ fragt man sich angesichts des „Fall Liebich“ beim Mitteldeutschen Rundfunk MDR. „Kommt Liebich wirklich ins Frauengefängnis?“, erörtert das Fachblatt Legal Times Online und mahnt an, es sei „zu befürchten, dass angesichts von Liebichs rechtsextremem Hintergrund und bisherigen Hetzäußerungen die Unterbringung Liebichs in einem Frauengefängnis erhebliche Sicherheitsrisiken für andere Insassinnen bergen könnte.“ Derweil windet sich das sächsische Justizministerium und sucht nach Auswegen und weiteren Überprüfungsgründen, um eine Unterbringung in der Frauen-JVA Chemnitz vielleicht doch noch zu verhindern, ein Sprecher des sächsischen Justizministeriums erläuterte, in „besonderen Zweifelsfällen - etwa bei möglichem Vorschieben einer Geschlechtsidentitätsfrage zur Beeinflussung von vollzuglichen Entscheidungen“ könne eine ärztliche oder psychologische Stellungnahme eingeholt werden."
media-frame-ee34588fda97d2f3,ee34588fda97d2f3,2369,Nius,Ein Neonazi mit Schnurrbart und Nagellack nutzt das Selbstbestimmungsgesetz: Wie Sven Liebich die Trans-Ideologie demaskiert,Bild-Zeitung,2,1,1,"Auch in der Politik wird jetzt aber auf einmal über den Missbrauch des Selbstbestimmungsgesetzes laut lamentiert. „Der offensichtliche Missbrauch im Fall Liebich kann und muss von den Behörden in den Bundesländern verhindert werden“ lässt sich der neue FDP-Vorsitzende Christian Dürr aktuell in der Bild-Zeitung zitieren, für ihn sei „glasklar, dass eine Unterbringung in einem Männergefängnis angezeigt“ sei. Offensichtlich hat Dürr verdrängt, dass er damals selbst im Bundestag für genau dies Gesetz seines Parteikollegen Marco Buschmann gestimmt hatte und seine Partei maßgeblich daran beteiligt gewesen war, dieses Gesetz im Bundestag durchzuboxen."
media-frame-44c80849290ea6c7,44c80849290ea6c7,2369,Nius,Ein Neonazi mit Schnurrbart und Nagellack nutzt das Selbstbestimmungsgesetz: Wie Sven Liebich die Trans-Ideologie demaskiert,Spiegel,3,1,1,"George Orwells Wahrheitsministerium aus dem Dystopieklassiker „1984“ ist ein Dreck gegen die ganz legalen neuen Möglichkeiten, die ein „Selbstbestimmungsgesetz“ jedem Irren bieten, um seine ganz persönliche Lebensgeschichte nachträglich mit amtlicher Hilfe zu verfremden. Es waren die Polizeibehörden, die genau diese Missbrauchs-Option übrigens als problematisch auch für Ermittlungsverfahren beklagt hatten, auch ihren Einwand hat man ignoriert. ## Die Realität holt die Ideologie längst ein Doch auch das ist noch längst nicht das Ende der Regenbogenfahnenstange, denn Liebich, der dem absurden System gerade den Spiegel vorhält, ist nur der Erste und er wird nicht der Letzte sein. Es können fortan nicht nur verurteilte Rechtsextreme oder Steuerhinterzieher noch während ihrer laufenden Gerichtsverfahren ihr Geschlecht wechseln, um sich eventuell angenehmere Haftbedingungen in einem Frauengefängnis zu erschleichen, sondern selbstverständlich auch Vergewaltiger und Frauenmörder."
